Price,Size,Rooms,Toilets,Suites,Parking,New
682100,57,2,2,1,1,0
736000,60,2,2,1,2,0
790000,81,2,2,1,1,0
942272,71,2,2,1,1,0
1482000,118,3,2,1,2,0
230000,43,2,2,1,1,0
230000,43,2,2,1,1,0
250000,50,2,2,1,1,0
265000,62,2,2,1,1,0
318000,53,2,2,1,1,0
1100000,131,3,3,1,2,0
269000,49,2,2,1,1,0
600000,85,2,2,1,1,0
430000,66,3,2,1,2,0
320000,58,2,2,1,1,0
295000,54,2,2,1,1,0
675000,85,3,2,1,1,0
215000,43,2,2,1,1,0
290000,50,2,2,1,1,0
240000,54,2,2,1,1,0
189000,43,2,2,1,1,0
267000,44,2,2,1,1,0
280000,55,2,2,1,1,0
565000,72,3,2,1,2,0
235000,47,2,2,1,1,0
100000,55,2,2,1,1,0
190000,43,2,2,1,1,0
360000,64,3,2,1,1,0
320000,58,2,2,1,1,0
269900,49,2,2,1,1,0
399000,66,2,2,1,2,0
245000,55,3,2,1,1,0
395000,77,2,2,1,1,0
455000,77,3,3,2,2,0
755000,106,3,4,2,2,0
230000,55,3,2,1,1,0
355000,77,3,2,1,1,0
170000,48,2,2,1,1,0
420000,91,3,2,1,1,0
260000,55,3,2,1,1,0
220000,55,3,2,1,1,0
240000,55,3,2,1,1,0
150000,45,2,2,1,1,1
346500,77,3,2,1,1,0
180000,41,2,2,1,1,0
690000,91,2,2,1,2,0
240000,55,3,2,1,1,0
486000,108,4,2,1,2,0
250000,50,2,2,1,1,0
300000,53,3,2,1,1,0
1390000,190,4,4,3,3,0
182900,41,2,2,1,1,0
180000,50,2,2,1,1,0
230000,50,2,2,1,1,0
170000,48,2,2,1,1,0
235000,65,3,2,1,1,0
850000,108,5,4,1,2,0
430000,77,3,2,1,2,0
600000,104,3,3,2,2,0
182550,45,2,2,1,1,0
130000,48,2,2,1,2,0
1750000,186,3,4,3,3,0
230000,52,2,2,1,1,0
750000,122,3,2,1,2,0
1570000,186,4,5,2,3,0
309999,56,2,2,1,1,0
590000,72,2,2,1,1,0
1643000,186,3,5,3,3,0
1970000,234,4,6,4,3,0
799000,122,2,4,2,2,0
300000,76,3,2,1,1,0
272000,48,2,2,1,1,0
600000,106,3,2,1,2,0
1850000,236,4,2,3,3,0
1100000,183,3,4,3,3,0
220000,63,2,2,1,1,0
930000,135,3,3,2,3,0
395000,76,3,2,1,1,0
290000,52,2,2,1,1,0
730000,116,3,3,1,2,0
1180000,217,3,3,1,2,0
1050000,151,3,5,3,2,0
370000,67,2,2,1,2,0
320000,56,2,2,1,1,0
1250000,155,3,4,2,4,0
795000,120,3,4,2,3,0
299000,59,2,2,1,1,1
369000,59,2,2,1,1,0
389000,64,2,2,1,2,0
360000,65,3,2,1,1,0
450000,64,3,2,1,2,0
300000,46,2,2,1,1,0
307000,59,2,2,1,1,0
600000,73,3,2,1,2,0
299000,47,2,2,1,1,0
299000,59,2,2,1,1,1
430000,65,2,2,1,1,0
404000,71,3,2,1,2,0
334000,59,2,2,1,2,0
299000,59,2,2,1,1,0
369000,71,3,2,1,1,0
216641,43,2,1,0,1,1
489900,71,3,2,1,1,0
480000,65,2,2,1,1,0
340000,51,2,2,1,1,0
410000,65,3,2,1,1,0
369000,59,2,2,1,1,0
300000,87,3,2,1,1,0
299000,59,2,2,1,1,0
449000,71,3,2,1,1,1
380000,59,2,2,1,1,1
445200,50,2,2,1,1,0
1290000,138,3,5,3,2,0
1050000,117,3,4,2,2,0
655500,69,2,2,1,2,1
577000,78,3,2,1,2,0
1340000,128,4,5,2,3,1
700000,75,3,2,1,2,0
1080000,116,4,4,3,3,0
690000,74,3,2,1,2,0
830000,86,3,3,1,2,0
356000,40,1,2,1,1,1
2200000,210,3,5,3,3,0
700000,79,2,2,1,2,0
650000,69,2,2,1,2,1
980000,124,3,4,1,2,0
685000,71,1,2,1,2,0
1150000,130,3,3,1,2,0
810000,79,2,2,1,2,0
520000,50,2,2,1,1,0
670000,78,3,3,1,2,0
1500000,121,3,4,1,2,0
1270000,117,3,3,1,2,0
1250000,125,3,3,1,2,0
367900,40,1,2,1,1,1
210000,34,2,1,0,0,0
521859,62,2,2,1,1,0
420000,76,2,1,0,1,0
479000,33,1,2,1,1,0
602000,66,1,2,1,1,0
182900,31,1,1,0,0,0
299999,41,2,1,0,1,0
750000,70,3,2,1,1,0
700000,83,3,2,1,1,0
380000,55,1,1,0,0,0
212530,34,2,1,0,0,0
215000,34,1,1,0,0,0
750000,67,1,2,1,1,0
343990,46,2,1,0,1,0
305000,41,2,1,0,1,0
1600000,145,3,2,1,3,0
371000,51,2,1,0,1,0
220000,33,2,1,0,0,0
664900,69,2,2,1,1,0
328000,43,2,1,0,1,0
665000,65,2,2,1,1,0
1290000,162,3,2,1,2,0
750000,100,3,2,1,2,0
1090000,145,3,4,3,2,0
660000,70,2,2,1,1,0
910000,100,3,3,1,2,0
859000,83,3,2,1,2,0
220000,34,2,1,0,0,0
310000,41,2,1,0,1,0
280000,43,2,1,0,0,0
500000,57,2,2,1,1,0
450000,47,2,1,0,1,0
320000,57,2,1,0,1,0
550000,70,3,2,1,1,0
940000,102,3,2,1,2,0
530000,70,2,3,2,2,0
550000,70,2,2,1,1,0
699980,82,3,2,1,1,0
518000,63,2,2,1,1,0
435000,58,2,2,1,1,0
1600000,160,3,2,1,2,0
692000,115,3,2,1,1,0
830000,74,2,2,1,1,0
1340000,176,3,3,2,2,0
1390000,190,4,4,1,1,0
240000,45,1,1,0,0,0
280000,41,1,1,0,1,0
2100000,280,2,2,1,1,0
990000,110,3,1,0,1,0
960000,140,3,4,3,1,0
395000,40,1,2,1,1,0
545000,60,2,2,1,1,0
320000,70,2,1,0,1,0
550000,45,1,2,1,1,0
500000,50,1,1,0,1,0
400000,66,2,1,0,0,0
322000,38,1,2,1,0,0
680000,94,2,1,0,1,0
650000,74,2,1,0,1,0
380000,38,1,1,0,1,0
650000,74,2,2,0,1,0
745000,110,4,3,2,2,0
350000,60,1,1,0,0,0
1280000,156,3,2,1,2,0
420000,65,2,1,0,0,0
450000,38,1,1,0,1,0
1200000,106,3,2,1,1,0
850000,98,2,1,0,1,0
430000,62,2,1,0,1,0
1150000,95,2,1,0,1,0
580000,60,1,2,1,1,0
1500000,178,4,5,3,1,0
1075000,77,2,2,1,2,0
850000,90,2,2,1,1,0
749000,77,1,2,1,1,0
630000,74,2,1,0,1,0
320000,113,3,1,0,1,0
800000,66,3,2,1,1,0
310000,46,1,1,0,0,0
265000,35,1,1,0,0,0
150000,32,1,1,0,0,0
330000,42,1,2,0,1,0
382000,68,1,1,0,0,0
430000,42,1,1,0,1,0
450000,50,2,1,0,1,0
489000,53,2,1,0,1,0
435000,83,2,2,0,0,0
250000,46,1,1,0,1,0
477000,74,2,1,0,1,0
550000,43,1,2,1,1,0
285000,53,2,1,0,0,0
495000,70,2,1,0,0,0
240000,40,1,1,0,0,0
1100000,126,3,2,1,1,0
1400000,159,3,2,1,2,0
500000,62,2,1,0,1,0
235000,35,1,1,0,1,0
200000,30,1,1,0,0,0
517000,48,1,1,0,1,0
270000,50,2,1,0,0,0
560000,61,2,1,0,1,0
985000,144,3,2,1,1,0
905000,107,3,3,0,1,0
376000,36,1,2,1,1,0
330000,59,2,1,0,1,0
660000,53,1,1,0,1,0
450000,98,2,1,0,0,0
360000,104,3,3,2,0,0
550000,178,3,2,1,1,0
650000,294,3,2,1,1,0
510000,137,3,1,0,1,0
368000,52,2,1,0,1,0
330000,90,2,2,0,0,0
381000,50,2,1,0,1,0
450000,129,3,2,1,1,0
380000,101,2,1,0,1,0
395000,72,3,2,0,1,0
300000,120,3,2,0,1,0
340000,70,2,1,0,0,0
370000,45,2,1,0,1,0
270000,50,1,1,0,0,0
430000,80,2,1,0,1,0
460000,57,2,2,1,1,0
250000,48,1,1,0,1,0
680000,97,3,3,2,2,0
680000,97,3,2,1,2,0
610000,69,2,2,1,2,0
420000,62,3,2,1,1,0
600000,149,3,1,0,0,0
360000,44,2,1,0,1,0
450000,67,3,2,1,2,0
730000,97,3,2,1,2,0
700000,96,2,3,2,2,0
1110000,140,3,2,1,2,0
550000,233,4,1,0,1,0
410000,58,2,2,1,1,0
395000,53,2,1,0,1,0
395000,58,2,2,1,2,0
1000000,235,4,1,0,1,0
489000,67,2,2,1,1,0
430000,98,2,1,0,0,0
205900,30,1,1,0,0,0
420000,118,3,2,0,0,0
561000,69,2,2,1,1,0
400000,118,3,1,0,0,0
400000,111,2,1,0,0,0
400000,164,3,1,0,1,0
510000,70,2,2,1,2,0
690000,140,3,1,0,0,0
445000,62,3,2,1,1,0
650000,80,2,2,0,0,0
720000,97,3,2,1,2,0
395000,72,3,2,0,1,0
470000,48,2,1,0,1,0
300000,58,2,1,0,0,0
420000,62,3,2,1,1,0
381761,68,2,2,1,1,0
550000,69,2,2,1,1,0
540000,69,2,2,1,2,0
700000,97,3,2,1,2,0
650000,180,3,1,0,1,0
300000,50,1,1,0,0,0
410000,100,2,1,0,0,0
360000,56,1,2,1,1,0
461000,70,2,2,1,1,0
680000,97,3,2,1,2,0
870000,300,3,4,0,1,0
325000,55,2,1,0,1,0
480000,67,3,2,1,2,0
1100000,220,4,2,1,2,0
672000,96,3,2,1,2,0
450000,58,2,2,1,1,0
954000,201,3,2,1,1,0
740000,96,3,2,1,2,0
360000,47,2,1,0,1,0
350000,48,2,1,0,1,0
450000,107,3,1,0,1,0
207000,36,1,1,0,0,0
410000,109,2,1,0,1,0
800000,200,3,1,0,1,0
530000,233,3,1,0,1,0
500000,100,3,1,0,0,0
345000,62,3,2,1,1,0
290000,52,1,1,0,0,0
380000,49,2,1,0,1,0
479000,58,2,2,1,1,0
700000,96,3,2,1,2,0
169002,44,2,1,0,1,0
169000,40,2,1,0,1,0
379000,57,2,1,0,1,0
169001,44,2,1,0,1,0
340000,57,2,1,0,1,0
280000,48,2,1,0,1,0
525000,73,3,2,1,1,0
290000,56,2,1,0,1,0
195000,45,1,1,0,0,0
185000,33,1,2,1,0,0
285000,32,1,1,0,1,0
183000,39,2,1,0,0,1
320000,53,2,1,0,1,0
276000,51,2,1,0,0,0
258000,36,1,1,0,1,0
525000,71,3,2,1,1,0
380000,50,2,1,0,1,0
383000,57,2,1,0,1,0
376600,57,2,1,0,1,0
380000,63,2,1,0,1,0
371000,62,2,1,0,1,0
238400,31,1,1,0,1,0
340000,62,3,1,0,1,0
350000,52,2,1,0,1,0
450000,100,2,2,1,1,0
169000,39,2,1,0,0,1
368000,66,2,2,1,0,0
287000,84,2,1,0,0,0
380000,46,1,1,0,1,0
362000,50,2,1,0,1,0
450000,73,2,1,0,1,0
400000,68,3,2,1,1,0
400000,68,3,2,1,1,0
399990,40,1,2,1,1,0
380000,63,2,2,1,1,0
203780,38,2,1,0,0,0
199000,32,1,1,0,0,0
219990,33,1,1,0,0,0
259800,35,1,1,0,1,0
920368,123,3,2,1,2,0
350000,58,2,1,0,1,0
350000,48,2,1,0,1,0
228000,31,1,1,0,1,0
292000,41,1,1,0,0,0
381700,57,1,1,0,1,0
300000,50,2,1,0,1,0
620000,68,2,1,0,1,0
335000,35,1,1,0,0,0
477000,39,1,1,0,1,0
500000,65,1,1,0,0,0
405000,37,1,1,0,1,0
400000,50,2,1,0,1,0
1570000,135,3,2,1,1,0
420000,64,1,2,0,0,0
620000,85,2,1,0,1,0
340000,48,1,2,1,1,0
585000,49,1,1,0,1,0
1700000,227,3,1,0,1,0
745000,99,3,2,0,1,0
770000,103,2,3,1,1,0
450000,56,1,1,0,0,0
410000,38,1,2,1,1,0
600000,84,2,1,0,0,0
880000,48,1,1,0,1,0
1050000,177,4,2,0,2,0
320000,45,2,1,0,0,0
590000,86,3,1,0,1,0
732000,60,1,1,0,1,0
840000,124,2,2,1,1,0
851063,54,1,1,0,1,0
500000,50,1,1,0,1,0
918550,67,1,1,0,1,0
690000,110,2,1,0,1,0
565000,57,2,1,0,0,0
530000,52,1,1,0,1,0
690000,56,1,1,0,2,0
600000,42,1,2,1,1,0
760000,70,2,1,0,0,0
2000000,140,3,2,1,2,0
395000,65,1,2,0,0,0
380000,38,1,2,1,1,0
294850,44,1,2,1,0,0
850000,90,3,2,1,1,0
400000,40,1,1,0,1,0
500000,70,2,1,0,0,0
780000,108,3,2,1,1,0
364000,44,1,2,1,1,0
305000,38,1,1,0,0,0
750000,90,2,2,1,1,0
490000,37,1,1,0,1,0
845000,80,2,3,2,1,0
430000,46,1,1,0,1,0
680000,55,2,2,1,2,0
4750000,306,4,5,4,3,0
1900000,159,4,4,3,2,0
650000,52,1,1,0,1,0
530000,35,1,2,1,1,0
4224000,300,2,3,2,2,0
630000,51,1,1,0,1,0
849000,95,1,2,1,2,0
5000000,310,3,2,1,2,0
742000,53,2,1,0,1,0
595000,91,3,1,0,0,0
1300000,75,3,2,1,1,0
4790000,290,4,3,2,2,0
420000,34,1,1,0,1,0
620000,51,2,1,0,1,0
1756000,140,3,2,0,2,0
450000,55,1,1,0,0,0
252000,48,2,1,0,1,0
280000,50,1,1,0,0,0
310000,50,1,1,0,0,0
280000,46,1,1,0,1,0
480000,51,2,1,0,1,0
606320,65,2,2,1,1,0
270000,55,2,1,0,0,0
226000,35,1,1,0,0,0
690000,75,3,2,1,2,0
350000,55,3,2,1,1,0
430000,38,1,1,0,1,0
320000,56,1,1,0,1,0
750000,68,2,2,1,1,0
189000,37,2,1,0,0,0
189000,37,2,1,0,0,0
189000,37,2,1,0,0,1
795000,75,3,1,0,2,0
300000,45,2,2,1,1,0
265000,36,1,1,0,0,0
525000,33,1,2,1,1,0
489000,38,1,1,0,1,0
281748,38,1,1,0,1,0
300000,45,2,1,0,1,0
1150000,96,2,2,1,3,0
299000,45,2,2,1,1,0
240000,55,1,1,0,0,0
750000,78,2,1,0,1,0
189001,37,2,1,0,0,0
1200000,200,3,2,1,2,0
287000,53,2,2,1,1,0
795000,74,3,1,0,2,0
690000,100,3,2,1,1,0
209622,38,1,2,1,1,0
460000,42,1,1,0,1,0
280000,45,2,1,0,1,0
593600,115,3,1,0,1,0
291500,46,2,1,0,1,0
199000,35,1,1,0,1,0
265000,36,1,1,0,1,0
280000,31,1,1,0,1,0
629000,125,3,1,0,1,0
780000,100,3,2,1,2,0
855000,121,3,3,1,1,0
500000,48,2,1,0,1,0
340000,64,2,1,0,0,0
430000,53,2,1,0,1,0
324900,45,1,2,1,1,0
430000,45,1,1,0,1,0
515000,65,2,2,1,1,0
508800,57,2,2,1,1,0
353500,59,3,1,0,1,0
563000,70,2,2,1,1,0
310000,55,3,2,1,1,0
340000,44,2,1,0,1,0
500530,55,3,2,1,1,0
410000,45,2,1,0,0,0
199000,42,2,1,0,1,1
325000,62,3,2,1,1,0
695000,95,3,2,1,2,0
380000,61,2,2,1,1,0
620000,78,3,2,1,1,0
485000,66,2,2,1,2,0
450000,62,3,1,0,1,0
400000,55,2,2,1,1,0
690000,83,2,2,1,2,0
661000,95,3,2,1,2,0
570000,65,2,2,1,2,0
660500,95,3,2,1,2,0
400000,65,2,2,1,1,0
329000,62,3,2,1,1,0
530000,65,2,2,1,2,0
599000,75,3,2,1,1,0
380000,70,3,1,0,1,0
370000,51,2,1,0,1,0
790000,130,3,2,1,1,0
240000,30,1,2,1,1,0
235000,30,1,1,0,0,0
2550000,348,3,2,1,1,0
1000000,220,3,2,1,1,0
1180000,171,2,2,1,1,0
419500,48,1,1,0,1,0
349500,34,1,1,0,1,0
290000,57,1,1,0,0,0
520000,45,1,1,0,1,0
449000,48,1,1,0,1,0
336000,36,1,1,0,1,0
210000,57,1,1,0,0,0
1250000,180,3,2,1,1,0
420000,48,1,1,0,0,0
332100,30,1,1,0,0,0
2400000,395,3,2,1,1,0
475000,93,3,1,0,0,0
520000,78,2,2,1,1,0
415000,48,2,1,0,0,0
2000000,177,3,2,1,1,0
1690000,310,3,2,1,1,0
600000,94,2,1,0,0,0
370000,65,1,1,0,0,0
310000,47,1,1,0,0,0
1020000,300,4,3,2,2,0
459700,39,1,2,1,0,0
1150000,105,3,1,0,1,0
950000,167,3,2,1,1,0
1180000,129,3,3,2,2,0
640000,105,3,1,0,1,0
330001,45,1,1,0,0,0
42000,48,1,1,0,1,0
450000,128,2,1,0,1,0
265000,37,1,1,0,0,0
300344,36,1,1,0,0,0
900000,192,3,2,1,1,0
430000,64,1,2,0,0,0
419900,48,1,1,0,0,0
245000,37,1,1,0,1,0
399000,55,1,1,0,1,0
780000,130,2,2,1,1,0
475000,93,3,1,0,0,0
401100,40,1,2,1,1,0
385000,54,1,1,0,0,0
550000,76,2,2,0,1,0
265000,42,1,1,0,0,0
190000,30,1,1,0,0,0
490000,78,2,2,1,1,0
1530000,266,3,2,1,2,0
344840,35,1,1,0,1,0
417000,50,1,1,0,1,0
1300000,177,4,1,0,1,0
2500000,350,3,1,0,2,0
317900,36,1,2,1,1,0
2100000,155,4,3,2,3,0
695000,98,2,3,2,1,0
350000,40,1,1,0,1,0
1200000,94,2,2,1,1,0
510000,50,2,1,0,1,0
425000,63,2,2,1,1,0
355000,41,1,2,1,1,0
360000,33,1,1,0,1,0
630000,68,2,1,0,0,0
375000,42,1,2,1,1,0
400000,70,2,1,0,0,0
680000,87,2,1,0,1,0
550000,111,2,1,0,0,0
500000,87,2,1,0,1,0
750000,87,3,2,1,1,0
630000,116,2,2,1,1,0
585000,55,2,2,1,1,0
495000,87,2,1,0,1,0
400000,87,2,1,0,1,0
460000,33,1,2,1,1,0
1811498,160,2,2,1,2,0
350000,65,1,1,0,0,0
1927626,213,2,3,2,2,0
420000,58,1,1,0,0,0
2100000,255,3,2,1,2,0
470000,59,2,2,1,1,0
800000,100,3,2,1,1,0
290000,36,1,1,0,0,0
595000,59,2,2,1,1,0
890000,203,3,4,1,1,0
469900,77,2,1,0,1,0
550000,45,1,1,0,1,0
1200000,134,3,2,1,1,0
530000,43,2,1,0,1,0
1150000,130,3,1,0,1,0
1040000,101,2,1,0,1,0
331500,36,1,1,0,1,0
640000,100,3,1,0,1,0
600000,48,2,1,0,1,0
750000,108,3,1,0,1,0
324900,40,1,2,1,1,0
350000,66,2,1,0,0,0
285700,36,1,1,0,0,0
1280000,148,3,2,1,1,0
189000,37,2,1,0,0,0
250000,38,1,1,0,1,0
269900,62,2,1,0,0,0
270000,35,1,1,0,0,0
280000,30,2,1,0,0,0
350000,87,2,1,0,0,0
280000,34,1,1,0,1,0
354000,59,3,2,1,1,0
305000,50,2,1,0,1,0
700000,70,2,1,0,1,0
190000,45,1,1,0,0,0
240000,45,1,1,0,0,0
335000,105,3,1,0,0,0
300000,38,1,1,0,0,0
280000,34,1,1,0,1,0
241000,48,1,1,0,0,0
180000,42,1,1,0,0,0
300000,51,2,2,1,1,0
380000,44,1,1,0,1,0
160000,42,1,1,0,1,0
185000,38,1,1,0,1,0
234000,32,1,2,1,1,0
270000,75,1,1,0,0,0
555000,70,2,2,0,1,0
280000,58,1,1,0,0,0
298900,52,2,1,0,1,0
350000,50,2,1,0,1,0
330000,37,1,1,0,1,0
230000,54,2,2,0,0,0
350000,76,1,2,0,1,0
350000,50,2,1,0,1,0
240000,32,1,1,0,1,0
250000,80,2,1,0,0,0
409990,80,2,2,1,1,0
305000,50,2,1,0,1,0
222600,50,2,1,0,1,0
243800,43,1,1,0,1,0
240000,45,1,1,0,0,0
180000,48,1,1,0,0,0
270000,70,1,1,0,0,0
230000,60,1,1,0,0,0
293000,54,2,2,0,0,0
350000,67,1,1,0,0,0
585000,74,2,2,1,1,0
305000,60,2,1,0,1,0
325000,60,2,1,0,1,0
560000,90,3,2,1,2,0
679900,93,3,2,1,2,0
739500,93,3,2,1,2,0
565000,64,2,2,1,1,0
551190,67,2,2,1,1,0
586000,98,3,3,2,1,0
345000,52,2,1,0,1,0
638000,65,2,2,1,2,0
550000,63,2,2,1,2,0
647000,75,2,2,1,2,0
3490000,505,4,5,4,4,0
780000,88,3,2,1,2,0
500000,90,3,2,1,1,0
389900,53,2,2,1,1,0
500000,65,2,2,1,1,0
680000,80,3,3,2,2,0
480000,65,2,2,1,2,0
630000,94,3,2,1,2,0
610000,65,2,2,1,2,0
360000,82,3,2,1,2,0
440000,47,2,1,0,1,0
680000,90,3,2,1,2,0
645000,65,2,1,0,1,0
425000,82,3,2,1,2,0
630000,65,2,2,1,2,0
530000,74,2,2,1,1,0
334999,49,2,1,0,1,0
1325000,134,3,4,3,2,0
550000,95,3,2,1,1,0
387500,53,2,2,1,1,0
728000,93,3,2,1,1,0
360000,78,3,2,1,1,0
1430000,132,3,4,3,2,0
680000,88,3,2,1,1,0
550000,98,3,2,1,1,0
540000,64,3,2,1,2,0
169100,50,2,1,0,1,1
600000,65,2,2,1,1,0
540000,96,3,3,1,1,0
240000,45,2,1,0,0,0
370000,68,2,1,0,1,0
520000,65,2,2,1,1,0
489500,98,2,2,1,1,0
177200,42,2,1,0,0,0
500000,83,3,2,1,2,0
352900,47,2,2,1,1,0
675000,67,2,2,1,1,0
320000,56,3,1,0,1,0
360000,70,2,1,0,1,0
460000,66,2,2,1,2,0
810000,120,3,2,1,3,0
450000,64,2,2,1,2,0
580000,76,3,2,1,2,0
380000,53,2,2,1,1,0
508000,90,3,2,1,2,0
345000,64,1,2,1,1,0
450000,59,2,1,0,1,0
540000,65,3,2,1,1,0
780000,88,3,2,1,2,0
700000,92,3,2,1,2,0
222000,44,2,1,0,1,0
428940,58,3,2,1,1,0
160000,35,1,1,0,1,0
160000,35,1,1,0,1,0
220000,45,2,1,0,1,0
235500,48,2,1,0,1,0
236000,42,2,1,0,1,0
266045,45,2,1,0,1,0
300000,52,2,1,0,1,0
260000,78,2,1,0,1,0
320000,95,3,1,0,2,0
345000,67,3,2,1,1,0
283454,45,2,1,0,1,0
380000,96,3,1,0,1,0
330500,59,3,2,1,1,0
304968,59,3,2,1,1,0
160000,35,1,1,0,1,0
220000,45,2,1,0,1,0
160000,35,1,1,0,1,0
341000,75,2,1,0,2,0
220000,45,2,1,0,1,0
220000,45,2,1,0,1,0
266045,45,2,1,0,1,0
266045,45,2,1,0,1,0
335200,59,3,2,1,1,0
335200,59,3,2,1,1,0
235000,45,2,1,0,1,0
160000,35,1,1,0,1,0
281161,45,2,1,0,1,0
310000,54,2,2,1,1,0
350000,74,3,1,0,1,0
360000,60,3,2,1,2,0
152500,34,1,1,0,0,0
213817,45,2,1,0,1,0
290000,53,2,2,1,1,0
380000,77,3,2,1,1,0
274000,45,2,1,0,1,0
360000,60,2,2,1,2,0
464500,67,2,1,0,1,0
266045,45,2,1,0,1,0
335200,59,3,2,1,1,0
234900,47,2,1,0,1,0
266045,45,2,1,0,1,0
150000,40,1,1,0,1,0
279000,45,2,1,0,1,0
468000,68,2,2,1,1,0
270000,55,2,1,0,1,0
282500,48,3,1,0,1,0
295500,59,3,2,1,1,0
335000,72,3,1,0,1,0
329000,50,2,2,0,1,0
249900,54,2,2,1,1,0
260000,74,2,1,0,1,0
280000,78,2,1,0,1,0
232000,48,3,1,0,1,0
260000,78,2,1,0,1,0
330000,75,3,1,0,1,0
430000,68,3,2,1,1,0
775000,105,3,2,1,2,0
550000,80,3,2,1,3,0
990000,123,3,2,1,2,0
426000,82,3,1,0,1,0
394000,70,3,2,1,1,0
1100000,136,3,4,3,2,0
280000,50,2,1,0,1,0
860000,95,3,2,1,3,0
510000,85,3,2,1,2,0
450000,80,3,2,1,2,0
300000,53,2,1,0,1,0
398000,68,3,2,1,2,0
890000,120,3,4,3,3,0
750000,91,3,2,1,2,0
420000,72,2,2,1,1,0
810000,118,3,1,0,1,0
215000,40,1,2,1,1,0
445000,65,2,1,0,1,0
790000,110,3,2,1,2,0
340000,57,2,2,1,1,0
900000,147,3,2,1,2,0
882000,92,3,2,1,2,0
475000,62,3,2,1,1,0
495000,70,2,2,0,1,0
430000,67,2,2,1,1,0
570000,82,3,2,1,2,0
798000,126,3,4,3,3,0
640000,95,3,2,1,2,0
430000,82,2,1,0,1,0
460000,69,2,2,1,2,0
940000,121,3,2,1,2,0
495000,98,3,2,1,2,0
424900,64,2,2,1,1,1
980000,142,3,4,3,2,0
760000,122,3,2,1,2,0
850000,118,3,2,1,2,0
360000,60,2,2,1,1,0
360000,55,2,1,0,1,0
1900000,260,4,5,4,5,0
630000,82,3,3,1,2,0
2130000,130,3,2,1,1,0
3600000,185,3,4,3,3,0
1970000,162,4,2,1,2,0
1800000,135,3,3,2,2,0
1100000,54,1,2,1,1,0
6900000,321,3,4,3,5,0
5900000,540,4,3,2,4,0
649000,84,2,2,1,1,0
830000,48,1,2,1,1,0
2730000,146,3,4,3,2,0
1450000,62,1,2,1,1,0
2300000,100,2,3,2,2,0
1200000,168,3,2,1,1,0
700000,52,1,2,1,1,0
963000,96,3,2,1,1,0
1550000,182,4,2,1,2,0
2890000,151,3,4,3,3,0
690000,70,2,1,0,0,0
2880000,240,4,4,3,3,0
620000,83,2,1,0,0,0
1200000,98,3,2,1,1,0
900000,83,2,1,0,1,0
1300000,67,2,2,1,2,0
1800000,130,3,2,1,2,0
4400000,343,4,5,4,4,0
4240000,297,4,4,3,3,0
880000,122,3,2,1,1,0
1255000,100,3,2,1,1,0
2550000,193,4,3,2,2,0
2160000,155,3,3,2,2,0
950000,103,3,1,0,1,0
1630000,134,3,2,1,1,0
3200000,210,4,3,2,3,0
1100000,145,3,3,1,1,0
1290000,150,3,2,1,1,0
970000,98,2,1,0,1,0
650000,112,2,1,0,1,0
1350000,125,3,2,1,2,0
2000000,163,3,2,1,1,0
500000,38,1,1,0,1,0
915000,130,3,2,1,1,0
7500000,415,4,5,4,5,0
750000,55,2,2,1,2,0
1630000,130,3,2,1,1,0
1590000,181,3,2,1,1,0
650000,140,3,2,1,1,0
1600000,145,3,1,0,1,0
2590000,193,3,4,3,2,0
1350000,113,3,2,1,1,0
3180000,190,3,2,1,2,0
2470000,159,3,4,3,2,0
1900000,239,5,4,1,1,0
650000,50,2,1,0,1,0
3400000,286,4,2,1,3,0
900000,100,2,1,0,1,0
890000,84,2,2,1,1,0
690000,46,1,1,0,1,0
1220000,100,3,2,1,1,0
4600000,348,4,5,4,4,0
2550000,193,3,2,1,2,0
1270000,107,3,2,1,2,0
1060000,93,2,1,0,1,0
1600000,150,3,2,1,2,0
851000,45,1,1,0,1,0
650000,80,2,2,1,1,0
720000,75,2,1,0,1,0
1350000,104,3,2,1,2,0
460000,55,1,1,0,1,0
2300000,160,3,4,3,3,0
1289000,143,4,4,3,2,0
3500000,221,3,4,3,4,0
609000,74,2,1,0,1,0
4950000,226,4,5,4,4,0
440000,43,1,1,0,1,0
2800000,173,3,4,3,3,0
3022000,183,4,3,2,4,0
1050000,135,3,2,1,1,0
1780000,130,3,4,3,2,0
2990000,189,4,4,3,4,0
3800000,230,4,5,4,4,0
1550000,140,4,4,3,2,0
5600000,316,4,5,4,5,0
2067000,125,3,2,1,2,0
5750000,306,4,5,4,5,0
730000,86,2,1,0,1,0
700000,70,2,2,0,1,0
650000,70,2,3,2,1,0
330000,32,1,1,0,1,0
2950000,172,2,3,2,3,0
680000,87,3,2,1,1,0
980000,100,3,4,3,2,0
990000,125,3,2,1,2,0
1150000,110,3,2,1,2,0
890000,80,2,2,1,2,0
920000,100,2,1,0,1,0
2120000,114,2,2,1,2,0
430000,42,1,2,0,1,0
3770000,257,3,4,3,4,0
500000,42,1,1,0,1,0
3119960,172,4,3,2,3,0
1800000,172,4,4,3,2,0
1500000,142,4,3,2,3,0
1250000,142,3,2,1,2,0
500000,55,1,1,0,1,0
440000,47,1,1,0,1,0
1150000,145,2,2,1,1,0
2590000,165,4,3,2,4,0
1300000,139,3,2,1,2,0
1600000,144,2,3,2,2,0
1345000,146,3,2,1,1,0
1890000,208,4,4,3,5,0
1030000,120,3,2,1,2,0
710000,70,2,2,1,1,0
